date,pm25,pm10,o3,no2,so2,co
8/10/2015,46,28,32,6,3,4
8/9/2015,42,16,26,3,2,3
8/8/2015,67,27,19,4,1,2
8/7/2015,90,40,28,13,3,3
8/6/2015,93,42,41,13,6,3
8/5/2015,104,43,40,17,7,3
8/4/2015,102,55,54,18,9,4
8/3/2015,86,53,42,15,11,3
8/2/2015,63,44,37,13,10,3
8/1/2015,64,31,31,10,6,3
7/31/2015,81,31,24,11,7,3
7/30/2015,66,40,28,12,10,4
7/29/2015,75,36,33,12,8,5
7/28/2015,66,41,35,10,7,6
7/27/2015,58,34,24,8,4,5
7/26/2015,58,31,23,7,3,5
7/25/2015,49,31,20,11,5,6
7/24/2015,44,19,18,8,3,5
7/23/2015,54,15,22,7,2,5
7/22/2015,45,22,0,6,2,5
7/21/2015,37,23,21,4,1,4
7/20/2015,72,17,22,3,1,3
7/19/2015,88,35,29,8,4,3
7/18/2015,88,37,35,7,3,4
7/17/2015,71,35,35,8,4,3
7/16/2015,80,32,26,12,5,4
7/15/2015,126,33,30,10,4,4
7/14/2015,139,52,40,15,7,5
7/13/2015,113,57,42,15,7,5
7/12/2015,88,54,40,13,11,5
7/11/2015,90,43,32,11,6,4
7/10/2015,60,48,33,15,9,5
7/9/2015,52,29,23,7,1,5
7/8/2015,72,24,28,12,1,6
7/7/2015,77,37,39,10,4,6
7/6/2015,77,39,42,12,4,6
7/5/2015,91,39,50,8,3,5
7/4/2015,75,41,30,11,4,4
7/3/2015,78,40,37,15,7,4
7/2/2015,104,45,35,14,6,4
7/1/2015,106,50,38,10,5,4
6/30/2015,106,50,41,9,4,4
6/29/2015,95,51,41,9,5,4
6/28/2015,73,44,40,7,4,4
6/27/2015,67,38,34,6,2,4
6/26/2015,67,33,30,6,3,4
6/25/2015,54,35,27,8,3,4
6/24/2015,57,25,26,9,2,4
6/23/2015,78,23,28,10,3,3
6/22/2015,93,30,31,7,1,4
6/21/2015,94,37,38,8,1,4
6/20/2015,114,41,39,7,2,4
6/19/2015,113,55,43,14,7,4
6/18/2015,102,54,42,12,5,4
6/17/2015,87,45,42,9,4,3
6/16/2015,92,43,37,11,5,3
6/15/2015,74,42,28,11,6,4
6/14/2015,104,32,25,11,4,3
6/13/2015,100,51,37,14,8,4
6/12/2015,97,45,43,15,8,5
6/11/2015,74,46,37,11,5,4
6/10/2015,75,36,35,10,5,1
6/9/2015,86,37,33,9,3,2
6/8/2015,135,39,34,7,3,3
6/7/2015,141,53,46,7,4,4
6/6/2015,139,52,36,13,2,5
6/5/2015,104,64,35,11,4,3
6/4/2015,83,63,31,10,2,4
6/3/2015,83,42,26,9,5,3
6/2/2015,96,37,33,7,3,3
6/1/2015,103,36,33,8,2,3
5/31/2015,109,40,38,11,6,4
5/30/2015,126,47,32,11,3,4
5/29/2015,145,53,32,13,10,5
5/28/2015,170,61,26,14,6,4
5/27/2015,160,65,27,16,7,6
5/26/2015,149,66,32,18,4,8
5/25/2015,131,59,44,11,3,8
5/24/2015,122,45,29,11,2,9
5/23/2015,78,46,29,21,3,9
5/22/2015,85,34,34,14,3,6
5/21/2015,92,34,40,8,1,6
5/20/2015,71,36,31,15,7,6
5/19/2015,73,31,25,8,3,4
5/18/2015,96,29,25,9,2,4
5/17/2015,76,41,30,16,5,5
5/16/2015,76,36,29,9,4,4
5/15/2015,113,36,32,10,5,4
5/14/2015,113,53,46,12,9,6
5/13/2015,95,50,58,14,10,6
5/12/2015,136,44,48,11,5,4
5/11/2015,77,57,47,14,11,6
5/10/2015,89,15,43,6,3,5
5/9/2015,121,36,42,14,3,4
5/8/2015,154,47,48,7,4,5
5/7/2015,145,75,46,18,11,8
5/6/2015,108,68,42,20,9,7
5/5/2015,99,48,40,10,2,6
5/4/2015,91,46,43,10,2,5
5/3/2015,114,38,33,16,8,6
5/2/2015,129,53,39,12,6,6
5/1/2015,142,57,49,11,6,7
4/30/2015,110,65,50,22,7,7
4/29/2015,97,45,37,19,8,6
4/28/2015,83,47,34,15,6,5
4/27/2015,80,44,44,18,7,4
4/26/2015,67,48,55,11,4,4
4/25/2015,113,47,45,8,4,3
4/24/2015,112,64,53,22,14,7
4/23/2015,97,64,48,17,8,6
4/22/2015,73,57,58,8,6,6
4/21/2015,86,34,30,10,4,6
4/20/2015,79,39,20,12,3,4
4/19/2015,118,41,25,8,3,4
4/18/2015,102,55,34,16,7,4
4/17/2015,98,50,38,22,5,5
4/16/2015,118,56,43,23,14,5
4/15/2015,91,64,47,21,13,6
4/14/2015,132,56,53,17,11,5
4/13/2015,111,68,57,16,10,7
4/12/2015,97,51,61,14,9,7
4/11/2015,87,41,28,15,2,6
4/10/2015,86,40,28,15,3,6
4/9/2015,59,42,31,12,3,5
4/8/2015,78,29,28,10,2,5
4/7/2015,90,38,30,7,1,5
4/6/2015,84,41,25,12,9,3
4/5/2015,78,38,27,9,6,3
4/4/2015,76,39,24,7,3,3
4/3/2015,78,36,25,5,3,3
4/2/2015,82,38,26,8,5,3
4/1/2015,109,37,28,11,4,3
3/31/2015,110,52,29,26,7,5
3/30/2015,119,52,41,20,15,4
3/29/2015,88,55,47,19,9,4
3/28/2015,99,39,44,5,4,3
3/27/2015,87,37,32,14,6,5
3/26/2015,65,36,33,21,5,7
3/25/2015,68,39,35,6,1,6
3/24/2015,123,33,40,5,1,7
3/23/2015,125,73,44,7,5,5
3/22/2015,101,69,42,8,7,7
3/21/2015,96,46,35,9,4,6
3/20/2015,109,41,37,12,4,6
3/19/2015,113,45,30,16,5,5
3/18/2015,82,46,24,16,9,6
3/17/2015,133,25,16,19,4,7
3/16/2015,141,74,30,30,8,7
3/15/2015,127,59,37,28,11,7
3/14/2015,125,54,40,28,9,7
3/13/2015,90,57,40,23,8,7
3/12/2015,79,35,35,14,4,6
3/11/2015,114,27,35,12,1,5
3/10/2015,119,51,35,8,2,5
3/9/2015,114,56,37,23,7,8
3/8/2015,100,47,26,22,4,6
3/7/2015,84,35,22,13,3,6
3/6/2015,67,36,24,15,2,6
3/5/2015,98,27,22,16,0,5
3/4/2015,167,39,27,8,1,6
3/3/2015,107,79,31,26,8,8
3/2/2015,81,46,34,9,3,5
3/1/2015,65,32,30,9,2,5
2/28/2015,84,22,37,8,1,5
2/27/2015,99,31,31,9,2,7
2/26/2015,78,37,26,18,4,10
2/25/2015,82,27,31,17,2,12
2/24/2015,89,28,32,10,2,14
2/23/2015,111,31,27,9,2,14
2/22/2015,115,43,28,14,3,13
2/21/2015,82,46,24,24,5,8
2/20/2015,121,34,33,9,2,5
2/19/2015,141,53,38,6,5,7
2/18/2015,139,60,32,8,3,8
2/17/2015,150,54,35,11,4,10
2/16/2015,171,60,40,20,6,13
2/15/2015,148,83,41,37,15,13
2/14/2015,132,66,48,33,10,10
2/13/2015,153,60,43,30,13,9
2/12/2015,139,67,42,32,11,10
2/11/2015,101,54,34,34,11,7
2/10/2015,133,38,33,14,4,6
2/9/2015,147,52,40,11,6,8
2/8/2015,140,58,42,16,7,10
2/7/2015,152,57,37,23,13,9
2/6/2015,123,59,42,11,6,9
2/5/2015,103,46,28,18,5,11
2/4/2015,121,40,26,15,5,9
2/3/2015,122,47,30,18,7,8
2/2/2015,103,50,30,20,9,8
2/1/2015,121,39,28,10,4,7
1/31/2015,115,48,24,19,7,8
1/30/2015,72,48,27,25,9,7
1/29/2015,97,25,32,11,3,5
1/28/2015,161,40,25,13,5,6
1/27/2015,170,73,28,20,7,8
1/26/2015,163,77,27,31,19,9
1/25/2015,166,69,32,44,16,9
1/24/2015,161,78,45,39,21,9
1/23/2015,153,72,50,20,9,8
1/22/2015,168,73,44,32,13,8
1/21/2015,141,90,44,43,21,9
1/20/2015,165,76,41,27,12,7
1/19/2015,159,91,43,28,11,8
1/18/2015,159,73,34,25,11,7
1/17/2015,137,74,34,20,8,6
1/16/2015,78,61,0,26,16,6
1/15/2015,84,33,32,14,4,3
1/14/2015,77,30,26,22,11,4
1/13/2015,101,26,32,24,6,4
1/12/2015,136,45,36,9,4,5
1/11/2015,139,59,34,21,9,7
1/10/2015,136,66,44,26,13,8
1/9/2015,125,56,36,15,9,7
1/8/2015,121,52,33,15,9,8
1/7/2015,194,48,26,15,5,7
1/6/2015,174,101,24,41,11,12
1/5/2015,156,92,30,58,20,10
1/4/2015,113,73,38,41,23,8
1/3/2015,105,54,0,23,11,5
1/2/2015,151,52,0,13,8,5
1/1/2015,0,79,0,15,10,7
12/29/2014,126,0,0,0,0,0
12/28/2014,92,52,0,22,10,5
12/27/2014,124,36,0,18,3,4
12/26/2014,145,54,0,15,6,4
12/25/2014,163,66,0,28,9,6
12/24/2014,145,84,0,36,22,10
12/23/2014,146,76,0,36,24,8
12/22/2014,136,65,0,16,11,6
12/21/2014,113,61,0,20,12,6
12/20/2014,137,49,0,17,9,5
12/19/2014,81,59,0,33,14,7
12/18/2014,109,42,0,10,5,3
12/17/2014,137,55,0,11,8,4
12/16/2014,157,81,0,23,12,7
12/15/2014,117,86,0,38,22,10
12/14/2014,152,67,0,15,7,11
12/13/2014,125,85,0,13,8,6
12/12/2014,141,65,0,19,9,8
12/11/2014,93,66,0,23,10,7
12/10/2014,109,40,0,20,6,5
12/9/2014,109,44,0,9,4,4
12/8/2014,94,52,0,18,7,4
12/7/2014,89,43,0,15,6,4
12/6/2014,83,41,0,11,6,3
12/5/2014,60,35,0,10,5,4
12/4/2014,142,21,0,13,2,6
12/3/2014,155,62,0,27,13,7
12/2/2014,92,68,0,13,9,7
12/1/2014,149,41,0,14,5,8
11/30/2014,136,66,0,30,13,9
11/29/2014,157,60,0,26,7,9
11/28/2014,111,66,0,36,12,10
11/27/2014,126,52,0,22,6,7
11/26/2014,163,55,0,13,6,6
11/25/2014,128,80,0,31,13,7
11/24/2014,122,61,0,28,18,10
11/23/2014,129,63,0,25,16,16
11/22/2014,129,73,0,27,14,11
11/21/2014,106,63,0,26,18,6
11/20/2014,89,53,0,18,10,4
11/19/2014,142,44,0,10,4,4
11/18/2014,92,66,0,12,7,5
11/17/2014,83,44,0,13,5,5
11/16/2014,63,44,0,17,7,5
11/15/2014,128,27,0,8,2,4
11/14/2014,135,55,0,10,5,6
11/13/2014,138,55,0,9,5,7
11/12/2014,110,61,0,19,9,8
11/11/2014,87,51,0,9,6,6
11/10/2014,108,40,0,10,5,5
11/9/2014,117,53,0,17,8,7
11/8/2014,134,51,0,21,9,6
11/7/2014,133,56,0,10,8,5
11/6/2014,75,67,0,17,10,5
11/5/2014,93,36,0,9,5,3
11/4/2014,122,44,0,8,5,4
11/3/2014,107,51,0,8,8,7
11/2/2014,97,52,0,15,7,7
11/1/2014,102,51,0,15,9,4
10/31/2014,112,49,0,16,10,5
10/30/2014,97,54,0,17,11,5
10/29/2014,122,58,0,11,5,4
10/28/2014,158,66,0,6,3,4
10/27/2014,152,98,0,19,12,7
10/26/2014,88,80,0,23,20,8
10/25/2014,83,44,0,12,5,5
10/24/2014,109,40,0,7,4,4
10/23/2014,129,50,0,6,5,5
10/22/2014,137,55,0,20,8,7
10/21/2014,132,66,0,19,11,5
10/20/2014,113,66,0,20,13,6
10/19/2014,137,59,0,15,8,6
10/18/2014,137,64,0,11,6,6
10/17/2014,160,58,0,9,6,6
10/16/2014,158,74,0,11,9,7
10/15/2014,147,69,0,8,7,8
10/14/2014,127,61,0,9,6,6
10/13/2014,117,56,0,17,5,5
10/12/2014,70,55,0,21,12,5
10/11/2014,80,36,0,8,2,3
10/10/2014,66,46,0,7,2,4
10/9/2014,76,28,0,7,2,4
10/8/2014,133,35,0,7,3,5
10/7/2014,131,55,0,5,4,6
10/6/2014,89,61,0,8,6,6
10/5/2014,131,45,0,7,4,5
10/4/2014,123,58,0,6,6,6
10/3/2014,127,54,0,11,6,7
10/2/2014,95,58,0,11,8,6
10/1/2014,141,43,0,10,5,5
9/30/2014,137,67,0,11,14,6
9/29/2014,121,60,0,11,11,5
9/28/2014,124,52,0,7,5,5
9/27/2014,108,55,0,8,6,5
9/26/2014,85,52,0,8,4,4
9/25/2014,94,40,0,11,9,4
9/24/2014,121,43,0,11,6,5
9/23/2014,61,61,0,18,15,6
9/22/2014,34,34,0,14,6,5
9/21/2014,70,16,0,7,2,4
9/20/2014,81,40,0,8,3,5
9/19/2014,119,46,0,8,4,5
9/18/2014,82,64,0,14,12,5
9/17/2014,73,44,0,7,4,4
9/16/2014,77,46,0,9,3,6
9/15/2014,113,48,0,8,2,7
9/14/2014,72,66,0,15,8,8
9/13/2014,122,45,0,14,6,6
9/12/2014,73,55,0,16,9,8
9/11/2014,99,33,0,15,8,5
9/10/2014,91,49,0,19,10,6
9/9/2014,90,43,0,16,11,6
9/8/2014,91,40,0,17,9,5
9/7/2014,100,47,0,15,8,6
9/6/2014,146,48,0,14,5,6
9/5/2014,118,66,0,15,6,8
9/4/2014,142,56,0,18,5,7
9/3/2014,112,68,0,27,23,8
9/2/2014,82,57,0,22,14,6
9/1/2014,107,41,0,18,12,5
8/31/2014,117,49,0,19,13,6
8/30/2014,81,58,0,22,13,6
8/29/2014,110,43,0,23,10,5
8/28/2014,84,56,0,22,15,5
8/27/2014,112,47,0,18,8,5
8/26/2014,95,60,0,19,12,6
8/25/2014,78,45,0,18,9,6
8/24/2014,111,42,0,17,8,5
8/23/2014,116,52,0,18,10,5
8/22/2014,92,56,0,21,16,8
8/21/2014,73,46,0,23,9,8
8/20/2014,56,29,0,21,5,7
8/19/2014,100,22,0,15,2,6
8/18/2014,159,49,0,18,7,6
8/17/2014,136,74,0,16,8,7
8/16/2014,104,74,0,25,11,7
8/15/2014,70,52,0,22,13,7
8/14/2014,105,35,0,16,5,6
8/13/2014,169,44,0,23,6,7
8/12/2014,144,88,0,28,16,9
8/11/2014,134,76,0,29,15,9
8/10/2014,142,62,0,25,15,7
8/9/2014,143,70,0,28,18,8
8/8/2014,130,72,0,27,20,7
8/7/2014,71,59,0,22,10,5
8/6/2014,72,31,0,16,8,4
8/5/2014,118,31,0,11,4,5
8/4/2014,135,52,0,23,20,7
8/3/2014,139,67,0,27,11,7
8/2/2014,139,64,0,30,12,6
8/1/2014,117,65,0,31,18,7
7/31/2014,80,62,0,28,14,6
7/30/2014,77,46,0,14,7,5
7/29/2014,107,44,0,13,6,4
7/28/2014,94,57,0,17,10,5
7/27/2014,52,48,0,18,13,5
7/26/2014,67,24,0,13,5,4
7/25/2014,67,29,0,13,6,4
7/24/2014,62,26,0,21,3,5
7/23/2014,56,29,0,14,4,5
7/22/2014,67,38,0,11,2,5
7/21/2014,82,44,0,12,4,6
7/20/2014,73,45,0,14,4,7
7/19/2014,78,38,0,17,4,6
7/18/2014,109,44,0,14,7,6
7/17/2014,88,52,0,16,11,6
7/16/2014,88,46,0,25,11,7
7/15/2014,79,48,0,21,11,6
7/14/2014,68,42,0,19,11,6
7/13/2014,58,33,0,13,7,6
7/12/2014,65,33,0,10,6,5
7/11/2014,69,39,0,13,7,5
7/10/2014,125,34,0,14,9,5
7/9/2014,135,60,0,24,13,7
7/8/2014,128,68,0,29,20,7
7/7/2014,106,70,0,21,15,7
7/6/2014,83,58,0,22,18,7
7/5/2014,95,42,0,19,7,5
7/4/2014,104,50,0,22,8,5
7/3/2014,71,55,0,20,10,5
7/2/2014,67,38,0,15,5,4
7/1/2014,55,36,0,12,7,5
6/30/2014,87,25,0,10,3,5
6/29/2014,96,40,0,11,4,6
6/28/2014,91,49,0,16,9,5
6/27/2014,72,48,0,14,8,5
6/26/2014,93,34,0,17,8,5
6/25/2014,69,46,0,15,3,5
6/24/2014,63,33,0,12,2,3
6/23/2014,51,31,0,10,3,3
6/22/2014,55,24,0,7,3,3
6/21/2014,72,24,0,9,2,2
6/20/2014,88,35,0,9,7,3
6/19/2014,85,44,0,15,7,3
6/18/2014,109,41,0,19,5,4
6/17/2014,94,47,0,17,8,4
6/16/2014,106,41,0,10,4,4
6/15/2014,142,50,0,12,4,3
6/14/2014,137,66,0,15,6,5
6/13/2014,113,69,0,14,5,7
6/12/2014,99,64,0,14,6,4
6/11/2014,113,58,0,11,5,5
6/10/2014,114,55,0,14,7,5
6/9/2014,101,55,0,12,4,5
6/8/2014,70,46,0,10,4,5
6/7/2014,108,26,0,15,4,5
6/6/2014,161,45,0,16,3,6
6/5/2014,150,74,0,17,9,6
6/4/2014,126,71,0,23,7,6
6/3/2014,110,55,0,22,3,6
6/2/2014,146,50,0,17,10,4
6/1/2014,122,62,0,17,5,5
5/31/2014,171,52,0,21,4,6
5/30/2014,161,93,0,26,9,9
5/29/2014,169,78,0,36,16,8
5/28/2014,160,86,0,29,12,7
5/27/2014,138,77,0,26,10,8
5/26/2014,115,69,0,29,12,7
5/25/2014,137,48,0,20,9,4
5/24/2014,96,65,0,28,7,8
5/23/2014,161,37,0,23,1,6
5/22/2014,136,86,0,22,6,7
5/21/2014,123,59,0,21,3,7
5/20/2014,120,58,0,31,9,7
5/19/2014,142,57,0,37,8,8
5/18/2014,166,72,0,38,8,10
5/17/2014,165,82,0,32,5,8
5/16/2014,84,75,0,20,7,9
5/15/2014,91,38,0,15,6,5
5/14/2014,100,46,0,19,6,6
5/13/2014,85,46,0,19,4,7
5/12/2014,110,36,0,27,9,7
5/11/2014,125,53,0,26,5,7
5/10/2014,107,57,0,27,7,6
5/9/2014,156,45,0,26,3,8
5/8/2014,114,66,0,31,18,11
5/7/2014,81,48,0,33,10,7
5/6/2014,85,35,0,14,3,5
5/5/2014,129,40,0,18,5,7
5/4/2014,116,56,0,30,8,7
5/3/2014,124,55,0,22,9,9
5/2/2014,105,53,0,24,13,10
5/1/2014,136,41,0,26,6,7
4/30/2014,109,59,0,26,7,8
4/29/2014,118,56,0,16,8,7
4/28/2014,154,54,0,17,9,10
4/27/2014,145,78,0,35,16,14
4/26/2014,139,69,0,42,13,12
4/25/2014,115,63,0,28,9,11
4/24/2014,111,56,0,23,7,10
4/23/2014,118,59,0,18,6,8
4/22/2014,83,58,0,25,10,8
4/21/2014,115,50,0,20,7,8
4/20/2014,108,58,0,25,6,9
4/19/2014,116,52,0,23,7,8
4/18/2014,114,63,0,31,13,7
4/17/2014,128,67,0,31,11,7
4/16/2014,97,66,0,33,19,7
4/15/2014,111,52,0,18,4,6
4/14/2014,110,58,0,17,5,6
4/13/2014,116,58,0,27,12,6
4/12/2014,124,66,0,27,12,6
4/11/2014,125,67,0,27,14,7
4/10/2014,145,59,0,15,8,6
4/9/2014,161,74,0,17,8,7
4/8/2014,102,82,0,27,14,9
4/7/2014,117,42,0,15,5,5
4/6/2014,144,67,0,19,9,5
4/5/2014,122,86,0,30,19,7
4/4/2014,148,63,0,14,11,5
4/3/2014,135,72,0,37,19,8
4/2/2014,118,63,0,27,13,7
4/1/2014,158,56,0,17,9,7
3/31/2014,122,80,0,32,10,9
3/30/2014,109,64,0,38,11,6
3/29/2014,146,64,0,48,11,7
3/28/2014,148,74,0,55,16,8
3/27/2014,142,80,0,41,13,7
3/26/2014,140,90,0,55,24,9
3/25/2014,112,88,0,49,22,7
3/24/2014,108,60,0,39,22,6
3/23/2014,100,62,0,30,13,5
3/22/2014,135,56,0,17,7,4
3/21/2014,120,69,0,16,10,7
3/20/2014,116,66,0,27,9,7
3/19/2014,155,69,0,27,13,8
3/18/2014,164,93,0,44,30,9
3/17/2014,162,92,0,39,25,10
3/16/2014,129,81,0,44,20,9
3/15/2014,159,73,0,43,16,6
3/14/2014,152,78,0,19,12,7
3/13/2014,173,82,0,20,8,14
3/12/2014,145,93,0,33,12,10
3/11/2014,97,65,0,32,14,8
3/10/2014,106,52,0,15,8,5
3/9/2014,71,52,0,14,9,7
3/8/2014,56,34,0,22,5,6
3/7/2014,103,23,0,14,3,4
3/6/2014,120,54,0,17,8,4
3/5/2014,137,64,0,16,10,5
3/4/2014,94,74,0,37,18,5
3/3/2014,70,53,0,15,8,6
3/2/2014,98,33,0,12,6,6
3/1/2014,121,55,0,40,19,5
2/28/2014,124,62,0,31,9,6
2/27/2014,170,63,0,16,8,6
2/26/2014,152,94,0,56,24,10
2/25/2014,123,82,0,38,19,5
2/24/2014,115,62,0,27,18,6
2/23/2014,111,59,0,27,12,6
2/22/2014,96,56,0,25,15,5
2/21/2014,80,42,0,12,5,4
2/20/2014,51,40,0,15,7,5
2/19/2014,115,22,0,15,4,6
2/18/2014,156,60,0,26,4,11
2/17/2014,130,77,0,30,20,14
2/16/2014,115,58,0,26,18,8
2/15/2014,78,55,0,12,8,5
2/14/2014,113,33,0,14,8,6
2/13/2014,101,50,0,20,9,6
2/12/2014,120,43,0,13,6,4
2/11/2014,78,56,0,7,7,6
2/10/2014,49,36,0,12,5,7
2/9/2014,83,13,0,12,3,6
2/8/2014,78,35,0,8,3,4
2/7/2014,72,38,0,16,4,6
2/6/2014,58,28,0,18,5,7
2/5/2014,97,27,0,17,4,6
2/4/2014,143,53,0,9,4,7
2/3/2014,128,68,0,24,10,7
2/2/2014,159,54,0,29,11,7
2/1/2014,200,72,0,33,10,7
1/31/2014,144,107,0,33,20,8
1/30/2014,121,66,0,35,16,7
1/29/2014,118,60,0,33,17,5
1/28/2014,103,58,0,27,19,4
1/27/2014,181,59,0,17,4,3
1/26/2014,151,112,0,26,13,9
1/25/2014,128,79,0,50,16,9
1/24/2014,117,59,0,38,18,6
1/23/2014,120,56,0,23,17,5
1/22/2014,154,56,0,13,10,5
1/21/2014,161,70,0,12,12,9
1/20/2014,160,74,0,21,19,11
1/19/2014,155,74,0,9,11,8
1/18/2014,147,69,0,22,12,10
1/17/2014,138,69,0,30,22,7
1/16/2014,136,57,0,22,12,4
1/15/2014,83,60,0,12,7,5
1/14/2014,91,34,0,14,5,7
1/13/2014,119,42,0,17,6,7
1/12/2014,101,60,0,20,12,7
1/11/2014,92,45,0,20,13,6
1/10/2014,88,45,0,15,7,6
1/9/2014,155,49,0,14,6,6
1/8/2014,130,81,0,40,28,10
1/7/2014,141,63,0,41,25,9
1/6/2014,171,63,0,23,19,9
1/5/2014,183,86,0,20,29,11
1/4/2014,190,96,0,40,29,14
1/3/2014,166,135,0,78,34,15
1/2/2014,155,81,0,61,34,12
1/1/2014,0,71,0,40,24,11